country,ISO alpha-3 code,UN_region,UN_subregion,year,record,crop_land,grazing_land,forest_land,fishing_ground,built_up_land,carbon,total,Percapita GDP (2010 USD),population
Lithuania,LTU,Europe,Northern Europe,2014,EFProdTotGHA,6785980.548,325074.3136,4451724.93,746899.2073,289172.8499,4323035.511,16921887.36,14932.6,2917000
Madagascar,MDG,Africa,Eastern Africa,2014,BiocapPerCap,0.239716951,1.240810053,0.746328911,0.202920092,0.055661637,0,2.485437644,408.661,23572000
Madagascar,MDG,Africa,Eastern Africa,2014,BiocapTotGHA,5650535.861,29248001.36,17592240.6,4783171.381,1312039.361,0,58585988.56,408.661,23572000
Madagascar,MDG,Africa,Eastern Africa,2014,EFConsPerCap,0.250310899,0.342522859,0.229538627,0.02253514,0.055661637,0.076018481,0.976587643,408.661,23572000
Madagascar,MDG,Africa,Eastern Africa,2014,EFConsTotGHA,5900253.225,8073845.807,5410615.473,531191.5378,1312039.361,1791884.775,23019830.18,408.661,23572000
Madagascar,MDG,Africa,Eastern Africa,2014,EFExportsPerCap,0.019681329,0.002627358,0.001574117,0.005725963,0,0.023036081,0.052644848,408.661,23572000
Madagascar,MDG,Africa,Eastern Africa,2014,EFExportsTotGHA,463922.3641,61931.28527,37104.60431,134970.6789,0,542999.5799,1240928.512,408.661,23572000
Madagascar,MDG,Africa,Eastern Africa,2014,EFImportsPerCap,0.030275277,0.000466514,0.004206481,0.00774767,0,0.054176442,0.096872384,408.661,23572000
Madagascar,MDG,Africa,Eastern Africa,2014,EFImportsTotGHA,713639.728,10996.53248,99153.91145,182625.7354,0,1277030.801,2283446.708,408.661,23572000
Madagascar,MDG,Africa,Eastern Africa,2014,EFProdPerCap,0.239716951,0.344683702,0.226906262,0.020513433,0.055661637,0.04487812,0.932360106,408.661,23572000
Madagascar,MDG,Africa,Eastern Africa,2014,EFProdTotGHA,5650535.861,8124780.56,5348566.166,483536.4813,1312039.361,1057853.554,21977311.98,408.661,23572000
Malawi,MWI,Africa,Eastern Africa,2014,BiocapPerCap,0.459302473,0.072008078,0.021363035,0.053297262,0.056335896,0,0.662306743,484.369,16695000
Malawi,MWI,Africa,Eastern Africa,2014,BiocapTotGHA,7668192.937,1202196.52,356662.2883,889813.8125,940544.722,0,11057410.28,484.369,16695000
Malawi,MWI,Africa,Eastern Africa,2014,EFConsPerCap,0.440443421,0.052325219,0.186187793,0.013002072,0.056335896,0.075908381,0.824202782,484.369,16695000
Malawi,MWI,Africa,Eastern Africa,2014,EFConsTotGHA,7353335.386,873585.2772,3108461.206,217073.4976,940544.722,1267313.256,13760313.35,484.369,16695000
Malawi,MWI,Africa,Eastern Africa,2014,EFExportsPerCap,0.039609479,0.000415363,0.004538448,1.89E-06,0,0.017905018,0.062470195,484.369,16695000
Malawi,MWI,Africa,Eastern Africa,2014,EFExportsTotGHA,661292.1683,6934.614462,75770.74872,31.50284162,0,298929.6683,1042958.703,484.369,16695000
Malawi,MWI,Africa,Eastern Africa,2014,EFImportsPerCap,0.020750427,0.000721486,0.003101861,0.001167281,0,0.067531994,0.093273049,484.369,16695000
Malawi,MWI,Africa,Eastern Africa,2014,EFImportsTotGHA,346434.6174,12045.42791,51786.49463,19488.11352,0,1127466.957,1557221.61,484.369,16695000
Malawi,MWI,Africa,Eastern Africa,2014,EFProdPerCap,0.459302473,0.052019097,0.18762438,0.011836677,0.056335896,0.026281405,0.793399928,484.369,16695000
Malawi,MWI,Africa,Eastern Africa,2014,EFProdTotGHA,7668192.937,868474.4638,3132445.46,197616.887,940544.722,438775.9676,13246050.44,484.369,16695000
Malaysia,MYS,Asia,South-Eastern Asia,2014,BiocapPerCap,0.759929439,0.01364016,0.710525014,0.828894195,0.075265005,0,2.388253813,10398.2,29902000
Malaysia,MYS,Asia,South-Eastern Asia,2014,BiocapTotGHA,22723410.07,407868.0615,21246118.97,24785594.22,2250574.187,0,71413565.5,10398.2,29902000
Malaysia,MYS,Asia,South-Eastern Asia,2014,EFConsPerCap,0.643667627,0.134253243,0.350501929,0.413962016,0.075265005,2.804944278,4.422594097,10398.2,29902000
Malaysia,MYS,Asia,South-Eastern Asia,2014,EFConsTotGHA,19246949.37,4014440.461,10480708.67,12378292.19,2250574.187,83873443.81,132244408.7,10398.2,29902000
Malaysia,MYS,Asia,South-Eastern Asia,2014,EFExportsPerCap,0.652543136,0.004803091,0.300055628,0.059192104,0,1.743728246,2.760322206,10398.2,29902000
Malaysia,MYS,Asia,South-Eastern Asia,2014,EFExportsTotGHA,19512344.86,143622.0414,8972263.394,1769962.297,0,52140962.02,82539154.61,10398.2,29902000
Malaysia,MYS,Asia,South-Eastern Asia,2014,EFImportsPerCap,0.536281324,0.136598637,0.196159525,0.114144293,0,1.624542983,2.607726763,10398.2,29902000
Malaysia,MYS,Asia,South-Eastern Asia,2014,EFImportsTotGHA,16035884.15,4084572.454,5865562.114,3413142.663,0,48577084.27,77976245.66,10398.2,29902000
Malaysia,MYS,Asia,South-Eastern Asia,2014,EFProdPerCap,0.759929439,0.002457697,0.454398032,0.359009826,0.075265005,2.924129542,4.575189541,10398.2,29902000
Malaysia,MYS,Asia,South-Eastern Asia,2014,EFProdTotGHA,22723410.07,73490.04859,13587409.95,10735111.83,2250574.187,87437321.56,136807317.6,10398.2,29902000
Mali,MLI,Africa,Western Africa,2014,BiocapPerCap,0.561033348,0.623244325,0.211066443,0.04304011,0.072218115,0,1.510602341,705.788,17086000
Mali,MLI,Africa,Western Africa,2014,BiocapTotGHA,9585815.786,10648752.54,3606281.25,735383.3161,1233918.71,0,25810151.6,705.788,17086000
Mali,MLI,Africa,Western Africa,2014,EFConsPerCap,0.531521235,0.581929448,0.158668245,0.034114561,0.072218115,0.159637762,1.538089365,705.788,17086000
Mali,MLI,Africa,Western Africa,2014,EFConsTotGHA,9081571.826,9942846.541,2711005.628,582881.3845,1233918.71,2727570.796,26279794.89,705.788,17086000
Mali,MLI,Africa,Western Africa,2014,EFExportsPerCap,0.060751886,0.043273921,0.000636068,0.000331053,0,0.024929437,0.129922366,705.788,17086000
Mali,MLI,Africa,Western Africa,2014,EFExportsTotGHA,1038006.732,739378.2122,10867.85061,5656.379863,0,425944.3668,2219853.542,705.788,17086000
Mali,MLI,Africa,Western Africa,2014,EFImportsPerCap,0.031239774,0.001959043,0.002203056,0.014213404,0,0.122133,0.171748277,705.788,17086000
Mali,MLI,Africa,Western Africa,2014,EFImportsTotGHA,533762.7721,33472.21688,37641.41822,242850.2212,0,2086764.432,2934491.061,705.788,17086000
Mali,MLI,Africa,Western Africa,2014,EFProdPerCap,0.561033348,0.623244325,0.157101256,0.02023221,0.072218115,0.062434199,1.496263454,705.788,17086000
Mali,MLI,Africa,Western Africa,2014,EFProdTotGHA,9585815.786,10648752.54,2684232.06,345687.5432,1233918.71,1066750.731,25565157.37,705.788,17086000
Malta,MLT,Europe,Southern Europe,2014,BiocapPerCap,0.094100625,0,0.000748948,0.47484349,0.050797607,0,0.62049067,24080.2,418000
Malta,MLT,Europe,Southern Europe,2014,BiocapTotGHA,39307.99481,0,312.8527696,198353.0434,21219.32841,0,259193.2193,24080.2,418000
Malta,MLT,Europe,Southern Europe,2014,EFConsPerCap,0.803425146,0.345544049,0.211646263,0.530405728,0.050797607,2.946725422,4.888544214,24080.2,418000
Malta,MLT,Europe,Southern Europe,2014,EFConsTotGHA,335609.156,144341.6938,88409.51017,221562.6675,21219.32841,1230914.96,2042057.315,24080.2,418000
Malta,MLT,Europe,Southern Europe,2014,EFExportsPerCap,0.01511256,0.000296008,0.001074583,0.162863275,0,1.935505834,2.114852261,24080.2,418000
Malta,MLT,Europe,Southern Europe,2014,EFExportsTotGHA,6312.863909,123.6495478,448.8778402,68031.73462,0,808505.288,883422.4139,24080.2,418000
Malta,MLT,Europe,Southern Europe,2014,EFImportsPerCap,0.724437081,0.345840057,0.212720845,0.594248513,0,2.905151829,4.782398326,24080.2,418000
Malta,MLT,Europe,Southern Europe,2014,EFImportsTotGHA,302614.025,144465.3434,88858.38801,248231.267,0,1213548.714,1997717.737,24080.2,418000
Malta,MLT,Europe,Southern Europe,2014,EFProdPerCap,0.094100625,0,0,0.099020489,0.050797607,1.977079427,2.220998149,24080.2,418000
Malta,MLT,Europe,Southern Europe,2014,EFProdTotGHA,39307.99481,0,0,41363.13509,21219.32841,825871.5336,927761.9919,24080.2,418000
Martinique,MTQ,Latin America and the Caribbean,Caribbean,2014,BiocapPerCap,,,,,,,0.376130593,,396000
Martinique,MTQ,Latin America and the Caribbean,Caribbean,2014,BiocapTotGHA,,,,,,,149013.9118,,396000
Martinique,MTQ,Latin America and the Caribbean,Caribbean,2014,EFConsPerCap,,,,,,,4.467807219,,396000
Martinique,MTQ,Latin America and the Caribbean,Caribbean,2014,EFConsTotGHA,,,,,,,1770037.97,,396000
Martinique,MTQ,Latin America and the Caribbean,Caribbean,2014,EFExportsPerCap,,,,,,,0.266169036,,396000
Martinique,MTQ,Latin America and the Caribbean,Caribbean,2014,EFExportsTotGHA,,,,,,,105449.7825,,396000
Martinique,MTQ,Latin America and the Caribbean,Caribbean,2014,EFImportsPerCap,,,,,,,2.500200488,,396000
Martinique,MTQ,Latin America and the Caribbean,Caribbean,2014,EFImportsTotGHA,,,,,,,990519.4159,,396000
Martinique,MTQ,Latin America and the Caribbean,Caribbean,2014,EFProdPerCap,,,,,,,2.233775766,,396000
Martinique,MTQ,Latin America and the Caribbean,Caribbean,2014,EFProdTotGHA,,,,,,,884968.3363,,396000
Mauritania,MRT,Africa,Western Africa,2014,BiocapPerCap,0.119278355,2.811068576,0.043206232,1.328095663,0.049244366,0,4.350893192,1326.16,3970000
Mauritania,MRT,Africa,Western Africa,2014,BiocapTotGHA,473490.9229,11158901.82,171512.7503,5272048.232,195481.9055,0,17271435.63,1326.16,3970000
Mauritania,MRT,Africa,Western Africa,2014,EFConsPerCap,0.400125774,1.318511397,0.204025624,0.008611029,0.049244366,0.322718412,2.303236601,1326.16,3970000
Mauritania,MRT,Africa,Western Africa,2014,EFConsTotGHA,1588351.228,5234002.24,809906.2139,34182.59766,195481.9055,1281072.654,9142996.84,1326.16,3970000
Mauritania,MRT,Africa,Western Africa,2014,EFExportsPerCap,0.001385225,0.178777015,0.00015846,0.205813632,0,0.247732025,0.633866357,1326.16,3970000
Mauritania,MRT,Africa,Western Africa,2014,EFExportsTotGHA,5498.830893,709678.5797,629.0257273,817003.9456,0,983404.4495,2516214.831,1326.16,3970000
Mauritania,MRT,Africa,Western Africa,2014,EFImportsPerCap,0.282232644,0.020513246,0.009375914,0.00870152,0,0.33572616,0.656549483,1326.16,3970000
Mauritania,MRT,Africa,Western Africa,2014,EFImportsTotGHA,1120359.136,81429.99267,37218.90717,34541.81529,0,1332708.597,2606258.449,1326.16,3970000
Mauritania,MRT,Africa,Western Africa,2014,EFProdPerCap,0.119278355,1.476775166,0.19480817,0.205723141,0.049244366,0.234724277,2.280553475,1326.16,3970000
Mauritania,MRT,Africa,Western Africa,2014,EFProdTotGHA,473490.9229,5862250.827,773316.3324,816644.728,195481.9055,931768.5059,9052953.222,1326.16,3970000
Mauritius,MUS,Africa,Eastern Africa,2014,BiocapPerCap,,,,,,,0.711835059,9163.63,1269000
Mauritius,MUS,Africa,Eastern Africa,2014,BiocapTotGHA,,,,,,,903012.563,9163.63,1269000
Mauritius,MUS,Africa,Eastern Africa,2014,EFConsPerCap,,,,,,,3.495044293,9163.63,1269000
Mauritius,MUS,Africa,Eastern Africa,2014,EFConsTotGHA,,,,,,,4433708.151,9163.63,1269000
Mauritius,MUS,Africa,Eastern Africa,2014,EFExportsPerCap,,,,,,,1.12967832,9163.63,1269000
Mauritius,MUS,Africa,Eastern Africa,2014,EFExportsTotGHA,,,,,,,1433075.966,9163.63,1269000
Mauritius,MUS,Africa,Eastern Africa,2014,EFImportsPerCap,,,,,,,3.154982815,9163.63,1269000
Mauritius,MUS,Africa,Eastern Africa,2014,EFImportsTotGHA,,,,,,,4002316.381,9163.63,1269000
Mauritius,MUS,Africa,Eastern Africa,2014,EFProdPerCap,,,,,,,1.469739797,9163.63,1269000
Mauritius,MUS,Africa,Eastern Africa,2014,EFProdTotGHA,,,,,,,1864467.735,9163.63,1269000
Mexico,MEX,Latin America and the Caribbean,Central America,2014,BiocapPerCap,0.341351016,0.234328798,0.445763724,0.134698358,0.04584779,0,1.201989686,9492.99,125386000
Mexico,MEX,Latin America and the Caribbean,Central America,2014,BiocapTotGHA,42800638.54,29381550.63,55892530.3,16889288.32,5748670.944,0,150712678.7,9492.99,125386000
Mexico,MEX,Latin America and the Caribbean,Central America,2014,EFConsPerCap,0.504132909,0.245427854,0.25029523,0.07777437,0.04584779,1.425100202,2.548578354,9492.99,125386000
Mexico,MEX,Latin America and the Caribbean,Central America,2014,EFConsTotGHA,63211208.91,30773216.89,31383517.68,9751817.145,5748670.944,178687613.9,319556045.5,9492.99,125386000
Mexico,MEX,Latin America and the Caribbean,Central America,2014,EFExportsPerCap,0.072229256,0.034703463,0.006290119,0.011677898,0,0.53712709,0.662027826,9492.99,125386000
Mexico,MEX,Latin America and the Caribbean,Central America,2014,EFExportsTotGHA,9056537.461,4351328.372,788692.8997,1464244.951,0,67348217.3,83009020.98,9492.99,125386000
Mexico,MEX,Latin America and the Caribbean,Central America,2014,EFImportsPerCap,0.235011148,0.045802519,0.107275819,0.016508961,0,0.691342332,1.095940779,9492.99,125386000
Mexico,MEX,Latin America and the Caribbean,Central America,2014,EFImportsTotGHA,29467107.83,5742994.631,13450885.87,2069992.632,0,86684649.61,137415630.6,9492.99,125386000
Mexico,MEX,Latin America and the Caribbean,Central America,2014,EFProdPerCap,0.341351016,0.234328798,0.14930953,0.072943307,0.04584779,1.27088496,2.114665401,9492.99,125386000
Mexico,MEX,Latin America and the Caribbean,Central America,2014,EFProdTotGHA,42800638.54,29381550.63,18721324.71,9146069.464,5748670.944,159351181.6,265149435.9,9492.99,125386000
Mongolia,MNG,Asia,Eastern Asia,2014,BiocapPerCap,0.213522927,7.955729627,6.590330471,0.133436331,0.065673785,0,14.95869314,3901.87,2910000
Mongolia,MNG,Asia,Eastern Asia,2014,BiocapTotGHA,621323.9848,23150139.9,19177005.7,388282.3909,191102.184,0,43527854.16,3901.87,2910000
Mongolia,MNG,Asia,Eastern Asia,2014,EFConsPerCap,0.28378191,4.589000451,0.162906106,0.003872621,0.065673785,4.394634697,9.49986957,3901.87,2910000
Mongolia,MNG,Asia,Eastern Asia,2014,EFConsTotGHA,825768.4991,13353395.28,474035.6083,11268.82548,191102.184,12787816.18,27643386.58,3901.87,2910000
Mongolia,MNG,Asia,Eastern Asia,2014,EFExportsPerCap,0.019132161,0.044615058,0.000412138,0.000149016,0,0.387336332,0.451644704,3901.87,2910000
Mongolia,MNG,Asia,Eastern Asia,2014,EFExportsTotGHA,55672.10279,129824.0235,1199.266831,433.6160862,0,1127098.418,1314227.427,3901.87,2910000
Mongolia,MNG,Asia,Eastern Asia,2014,EFImportsPerCap,0.089391143,0.00442306,0.044674134,0.003995772,0,0.620677491,0.7631616,3901.87,2910000
Mongolia,MNG,Asia,Eastern Asia,2014,EFImportsTotGHA,260116.6171,12870.53056,129995.9261,11627.17727,0,1806090.883,2220701.134,3901.87,2910000
Mongolia,MNG,Asia,Eastern Asia,2014,EFProdPerCap,0.213522927,4.629192449,0.11864411,2.59E-05,0.065673785,4.161293538,9.188352674,3901.87,2910000
Mongolia,MNG,Asia,Eastern Asia,2014,EFProdTotGHA,621323.9848,13470348.77,345238.949,75.26429699,191102.184,12108823.72,26736912.87,3901.87,2910000
Montserrat,MSR,Latin America and the Caribbean,Caribbean,2014,BiocapPerCap,,,,,,,1.350898039,,5000
Montserrat,MSR,Latin America and the Caribbean,Caribbean,2014,BiocapTotGHA,,,,,,,6881.474426,,5000
Montserrat,MSR,Latin America and the Caribbean,Caribbean,2014,EFConsPerCap,,,,,,,4.626123841,,5000
Montserrat,MSR,Latin America and the Caribbean,Caribbean,2014,EFConsTotGHA,,,,,,,23565.47421,,5000
Montserrat,MSR,Latin America and the Caribbean,Caribbean,2014,EFExportsPerCap,,,,,,,0.267861747,,5000
Montserrat,MSR,Latin America and the Caribbean,Caribbean,2014,EFExportsTotGHA,,,,,,,1364.487705,,5000
Montserrat,MSR,Latin America and the Caribbean,Caribbean,2014,EFImportsPerCap,,,,,,,1.465242805,,5000
Montserrat,MSR,Latin America and the Caribbean,Caribbean,2014,EFImportsTotGHA,,,,,,,7463.946646,,5000
Montserrat,MSR,Latin America and the Caribbean,Caribbean,2014,EFProdPerCap,,,,,,,3.428742784,,5000
Montserrat,MSR,Latin America and the Caribbean,Caribbean,2014,EFProdTotGHA,,,,,,,17466.01527,,5000
Morocco,MAR,Africa,Northern Africa,2014,BiocapPerCap,0.399250766,0.165035117,0.093683129,0.071870082,0.040529811,0,0.770368905,3110.21,33921000
Morocco,MAR,Africa,Northern Africa,2014,BiocapTotGHA,13543064.76,5598189.079,3177844.086,2437919.386,1374819.78,0,26131837.09,3110.21,33921000
Morocco,MAR,Africa,Northern Africa,2014,EFConsPerCap,0.590844519,0.164801894,0.154808989,0.089320072,0.040529811,0.709257299,1.749562583,3110.21,33921000
Morocco,MAR,Africa,Northern Africa,2014,EFConsTotGHA,20042154.62,5590277.866,5251306.56,3029843.962,1374819.78,24058858.13,59347260.92,3110.21,33921000
Morocco,MAR,Africa,Northern Africa,2014,EFExportsPerCap,0.036068918,0.016179293,0.002321302,0.062585289,0,0.296342394,0.413497197,3110.21,33921000
Morocco,MAR,Africa,Northern Africa,2014,EFExportsTotGHA,1223500.967,548821.0159,78741.35213,2122968.057,0,10052289.39,14026320.78,3110.21,33921000
Morocco,MAR,Africa,Northern Africa,2014,EFImportsPerCap,0.227662671,0.01594607,0.072467396,0.015993541,0,0.411052002,0.74312168,3110.21,33921000
Morocco,MAR,Africa,Northern Africa,2014,EFImportsTotGHA,7722590.831,540909.8033,2458180.975,542520.0934,0,13943376.83,25207578.54,3110.21,33921000
Morocco,MAR,Africa,Northern Africa,2014,EFProdPerCap,0.399250766,0.165035117,0.084662895,0.13591182,0.040529811,0.594547691,1.4199381,3110.21,33921000
Morocco,MAR,Africa,Northern Africa,2014,EFProdTotGHA,13543064.76,5598189.079,2871866.938,4610291.926,1374819.78,20167770.68,48166003.16,3110.21,33921000
Mozambique,MOZ,Africa,Eastern Africa,2014,BiocapPerCap,0.244354152,0.894183114,0.552810119,0.15540096,0.049996915,0,1.89674526,493.252,27216000
Mozambique,MOZ,Africa,Eastern Africa,2014,BiocapTotGHA,6650416.097,24336356.59,15045446.48,4229439.267,1360731.068,0,51622389.5,493.252,27216000
Mozambique,MOZ,Africa,Eastern Africa,2014,EFConsPerCap,0.283779367,0.030674128,0.271216133,0.027493184,0.049996915,0.206527484,0.869687212,493.252,27216000
Mozambique,MOZ,Africa,Eastern Africa,2014,EFConsTotGHA,7723424.609,834836.3071,7381499.857,748262.7725,1360731.068,5620914.127,23669668.74,493.252,27216000
Mozambique,MOZ,Africa,Eastern Africa,2014,EFExportsPerCap,0.032116194,5.44E-05,0.021944707,0.001403772,0,0.12325229,0.17877141,493.252,27216000
Mozambique,MOZ,Africa,Eastern Africa,2014,EFExportsTotGHA,874083.989,1481.848165,597253.7531,38205.49029,0,3354471.398,4865496.479,493.252,27216000
Mozambique,MOZ,Africa,Eastern Africa,2014,EFImportsPerCap,0.071541409,0.004785881,0.005378657,0.013678621,0,0.26308177,0.358466338,493.252,27216000
Mozambique,MOZ,Africa,Eastern Africa,2014,EFImportsTotGHA,1947092.502,130253.9817,146387.1378,372281.4764,0,7160112.582,9756127.68,493.252,27216000
Mozambique,MOZ,Africa,Eastern Africa,2014,EFProdPerCap,0.244354152,0.025942694,0.287782184,0.015218335,0.049996915,0.066698004,0.689992284,493.252,27216000
Mozambique,MOZ,Africa,Eastern Africa,2014,EFProdTotGHA,6650416.097,706064.1735,7832366.472,414186.7864,1360731.068,1815272.943,18779037.54,493.252,27216000
"Micronesia, Federated States of",FSM,Oceania,Micronesia,2014,BiocapPerCap,,,,,,,3.829960065,2716.32,104000
"Micronesia, Federated States of",FSM,Oceania,Micronesia,2014,BiocapTotGHA,,,,,,,398484.3601,2716.32,104000
"Micronesia, Federated States of",FSM,Oceania,Micronesia,2014,EFConsPerCap,,,,,,,5.68478836,2716.32,104000
"Micronesia, Federated States of",FSM,Oceania,Micronesia,2014,EFConsTotGHA,,,,,,,591468.1128,2716.32,104000
"Micronesia, Federated States of",FSM,Oceania,Micronesia,2014,EFExportsPerCap,,,,,,,6.814025807,2716.32,104000
"Micronesia, Federated States of",FSM,Oceania,Micronesia,2014,EFExportsTotGHA,,,,,,,708958.4924,2716.32,104000
"Micronesia, Federated States of",FSM,Oceania,Micronesia,2014,EFImportsPerCap,,,,,,,0.485012752,2716.32,104000
"Micronesia, Federated States of",FSM,Oceania,Micronesia,2014,EFImportsTotGHA,,,,,,,50462.66615,2716.32,104000
"Micronesia, Federated States of",FSM,Oceania,Micronesia,2014,EFProdPerCap,,,,,,,12.01380142,2716.32,104000
"Micronesia, Federated States of",FSM,Oceania,Micronesia,2014,EFProdTotGHA,,,,,,,1249963.939,2716.32,104000
Moldova,MDA,Europe,Eastern Europe,2014,BiocapPerCap,0.950106446,0.060374122,0.085767515,0.008848422,0.055023732,0,1.160120237,1986.94,4072000
Moldova,MDA,Europe,Eastern Europe,2014,BiocapTotGHA,3869156.566,245863.9574,349274.4916,36033.78249,224075.3502,0,4724404.148,1986.94,4072000
Moldova,MDA,Europe,Eastern Europe,2014,EFConsPerCap,0.665640638,0.068999175,0.226125727,0.05602529,0.055023732,0.85557045,1.927385013,1986.94,4072000
Moldova,MDA,Europe,Eastern Europe,2014,EFConsTotGHA,2710715.055,280988.1078,920860.8638,228154.0335,224075.3502,3484173.842,7848967.252,1986.94,4072000
Moldova,MDA,Europe,Eastern Europe,2014,EFExportsPerCap,0.365346922,0.020645326,0.004058876,1.27E-07,0,0.133672166,0.523723418,1986.94,4072000
Moldova,MDA,Europe,Eastern Europe,2014,EFExportsTotGHA,1487816.916,84074.79057,16529.12239,0.517390262,0,544358.5214,2132779.868,1986.94,4072000
Moldova,MDA,Europe,Eastern Europe,2014,EFImportsPerCap,0.080881115,0.02927038,0.09447019,0.055986592,0,0.339339645,0.599947921,1986.94,4072000
Moldova,MDA,Europe,Eastern Europe,2014,EFImportsTotGHA,329375.4049,119198.941,384714.7405,227996.4422,0,1381906.441,2443191.969,1986.94,4072000
Moldova,MDA,Europe,Eastern Europe,2014,EFProdPerCap,0.950106446,0.060374122,0.135714413,3.88E-05,0.055023732,0.649902971,1.851160509,1986.94,4072000
Moldova,MDA,Europe,Eastern Europe,2014,EFProdTotGHA,3869156.566,245863.9574,552675.2457,158.108694,224075.3502,2646625.923,7538555.151,1986.94,4072000
Namibia,NAM,Africa,Southern Africa,2014,BiocapPerCap,0.137549479,1.518166932,0.328845915,4.514283337,0.019803384,0,6.518649047,5901.24,2403000
Namibia,NAM,Africa,Southern Africa,2014,BiocapTotGHA,330512.1547,3647942.758,790170.7313,10847191.34,47584.76191,0,15663401.75,5901.24,2403000
Namibia,NAM,Africa,Southern Africa,2014,EFConsPerCap,0.335598007,0.169916452,0.243692854,0.246360827,0.019803384,1.07122395,2.086595475,5901.24,2403000
Namibia,NAM,Africa,Southern Africa,2014,EFConsTotGHA,806395.0635,408285.4653,585559.8381,591970.604,47584.76191,2574001.296,5013797.028,5901.24,2403000
Namibia,NAM,Africa,Southern Africa,2014,EFExportsPerCap,0.049790536,1.148863352,0.040622972,1.620992513,0,0.696577794,3.556847167,5901.24,2403000
Namibia,NAM,Africa,Southern Africa,2014,EFExportsTotGHA,119639.6937,2760557.916,97611.31942,3895018.245,0,1673778.992,8546606.167,5901.24,2403000
Namibia,NAM,Africa,Southern Africa,2014,EFImportsPerCap,0.247839065,0.022608742,0.069497448,0.085310813,0,1.210043891,1.635299958,5901.24,2403000
Namibia,NAM,Africa,Southern Africa,2014,EFImportsTotGHA,595522.6025,54325.64384,166992.6447,204989.9481,0,2907566.195,3929397.034,5901.24,2403000
Namibia,NAM,Africa,Southern Africa,2014,EFProdPerCap,0.137549479,1.296171062,0.214818379,1.782042528,0.019803384,0.557757853,4.008142684,5901.24,2403000
Namibia,NAM,Africa,Southern Africa,2014,EFProdTotGHA,330512.1547,3114517.738,516178.5129,4281998.901,47584.76191,1340214.093,9631006.161,5901.24,2403000
Nepal,NPL,Asia,Southern Asia,2014,BiocapPerCap,0.3864916,0.047150266,0.058171204,0.004998311,0.109888903,0,0.606700284,675.735,28175000
Nepal,NPL,Asia,Southern Asia,2014,BiocapTotGHA,10889284.58,1328444.556,1638956.184,140825.905,3096086.792,0,17093598.02,675.735,28175000
Nepal,NPL,Asia,Southern Asia,2014,EFConsPerCap,0.439560727,0.060005418,0.209811332,0.004817574,0.109888903,0.20226059,1.026344543,675.735,28175000
Nepal,NPL,Asia,Southern Asia,2014,EFConsTotGHA,12384491.26,1690634.595,5911371.178,135733.6889,3096086.792,5698631.276,28916948.79,675.735,28175000
Nepal,NPL,Asia,Southern Asia,2014,EFExportsPerCap,0.009419851,0.001820801,0.000243215,5.74E-07,0,0.004984532,0.016468973,675.735,28175000
Nepal,NPL,Asia,Southern Asia,2014,EFExportsTotGHA,265401.4715,51300.51111,6852.515234,16.17220816,0,140437.7001,464008.3701,675.735,28175000
Nepal,NPL,Asia,Southern Asia,2014,EFImportsPerCap,0.062488978,0.014675953,0.009754799,0.003646028,0,0.129208094,0.219773851,675.735,28175000
Nepal,NPL,Asia,Southern Asia,2014,EFImportsTotGHA,1760608.153,413490.5502,274838.5343,102725.7308,0,3640399.184,6192062.153,675.735,28175000
Nepal,NPL,Asia,Southern Asia,2014,EFProdPerCap,0.3864916,0.047150266,0.200299748,0.00117212,0.109888903,0.078037028,0.823039665,675.735,28175000
Nepal,NPL,Asia,Southern Asia,2014,EFProdTotGHA,10889284.58,1328444.556,5643385.159,33024.13031,3096086.792,2198669.792,23188895.01,675.735,28175000
Netherlands,NLD,Europe,Western Europe,2014,BiocapPerCap,0.227461397,0.043001267,0.078022887,0.426335133,0.08940336,0,0.864224044,50497.2,16868000
Netherlands,NLD,Europe,Western Europe,2014,BiocapTotGHA,3836818.838,725345.3701,1316090.065,7191421.023,1508055.882,0,14577731.18,50497.2,16868000
Netherlands,NLD,Europe,Western Europe,2014,EFConsPerCap,0.996576422,0.506549335,0.39778142,0.077867817,0.08940336,3.855294733,5.923473087,50497.2,16868000
Netherlands,NLD,Europe,Western Europe,2014,EFConsTotGHA,16810251.09,8544474.176,6709776.99,1313474.341,1508055.882,65031111.56,99917144.04,50497.2,16868000
Netherlands,NLD,Europe,Western Europe,2014,EFExportsPerCap,2.475492541,0.164497525,0.742980565,0.447910191,0,7.598983803,11.42986463,50497.2,16868000
Netherlands,NLD,Europe,Western Europe,2014,EFExportsTotGHA,41756608.19,2774744.26,12532596.18,7555349.097,0,128179658.8,192798956.5,50497.2,16868000
Netherlands,NLD,Europe,Western Europe,2014,EFImportsPerCap,3.244607567,0.628045593,1.095131778,0.432406509,0,8.322625903,13.72281735,50497.2,16868000
Netherlands,NLD,Europe,Western Europe,2014,EFImportsTotGHA,54730040.44,10593873.07,18472682.83,7293833.002,0,140386053.7,231476483.1,50497.2,16868000
Netherlands,NLD,Europe,Western Europe,2014,EFProdPerCap,0.227461397,0.043001267,0.045630207,0.093371498,0.08940336,3.131652634,3.630520363,50497.2,16868000
Netherlands,NLD,Europe,Western Europe,2014,EFProdTotGHA,3836818.838,725345.3701,769690.3394,1574990.436,1508055.882,52824716.62,61239617.49,50497.2,16868000
